diaSemana,horaInici,horaFi,materia,professorId,grupId,aulaId
3,11:30,12:30,,MCY,1C,
4,11:30,12:30,,PF,2A,
5,11:30,12:30,,CM,2B,
1,11:30,12:30,,F,2C,
3,11:30,12:30,,R,3A,
4,11:30,12:30,,IM,3B,
5,11:30,12:30,,IZ,3C,
1,11:30,12:30,,MV,3rD,
3,11:30,12:30,,L,4tA,
3,11:30,12:30,,MÇ,4tB,
3,11:30,12:30,,AP,4tC,
2,12:30,13:30,,MA,1A,
3,12:30,13:30,,A,1B,
4,12:30,13:30,,S,1C,
2,12:30,13:30,,F,2A,
3,12:30,13:30,,MCY,2B,
4,12:30,13:30,,MS,2C,
3,12:30,13:30,,IM,3A,
4,12:30,13:30,,JC,3B,
5,12:30,13:30,,MV,3C,
5,12:30,13:30,,CM,3rD,
3,12:30,13:30,,AF L,4tA,
3,12:30,13:30,,NM AP,4tB,
1,12:30,13:30,,AN MÇ,4tC,
2,13:30,14:30,,MA,1A,
3,13:30,14:30,,A,1B,
1,13:30,14:30,,S,1C,
2,13:30,14:30,,PF,2A,
3,13:30,14:30,,CM,2B,
2,13:30,14:30,,MS,2C,
3,13:30,14:30,,F,3A,
3,13:30,14:30,,MV,3B,
1,13:30,14:30,,IZ,3C,
2,13:30,14:30,,LA,3rD,
1,13:30,14:30,,JC,4tA,
2,13:30,14:30,,LM,4tB,
1,13:30,14:30,,IM,4tC,
3,8:00,9:00,,EP,1A,
3,8:00,9:00,,MCr,1B,
1,8:00,9:00,,CC,1C,
3,8:00,9:00,,RY,2A,
1,8:00,9:00,,AP,2B,
2,8:00,9:00,,TC,2C,
2,8:00,9:00,,BA,3A,
2,8:00,9:00,,ML,3B,
3,8:00,9:00,,MF,3C,
1,8:00,9:00,,MV,4tA,
2,8:00,9:00,,JC,4tB,
3,8:00,9:00,,MÇ,4tC,
1,8:00,9:00,,IM,4tD,
2,9:00,10:00,,EP,1A,
3,9:00,10:00,,MCr,1B,
3,9:00,10:00,,CC,1C,
1,9:00,10:00,,RY,2A,
2,9:00,10:00,,AP,2B,
5,9:00,10:00,,TC,2C,
1,9:00,10:00,,BA,3A,
2,9:00,10:00,,ML,3B,
3,9:00,10:00,,MF,3C,
4,9:00,10:00,,MV,4tA,
5,9:00,10:00,,BR,4tB,
2,9:00,10:00,,MÇ,4tC,
3,9:00,10:00,,IM,4tD,
4,10:00,11:00,,AS,1A,
5,10:00,11:00,,MCr,1B,
2,10:00,11:00,,JM/CC,1C,
5,10:00,11:00,,RY,2A,
1,10:00,11:00,,AP,2B,
2,10:00,11:00,,IZ,2C,
3,10:00,11:00,,ML,3A,
4,10:00,11:00,,LM,3B,
5,10:00,11:00,,BA,3C,
2,10:00,11:00,,MV,4tA,
3,10:00,11:00,,BR,4tB,
5,10:00,11:00,,MÇ,4tC,
2,10:00,11:00,,IM,4tD,
3,11:00,11:30,,TC,1A,
3,11:30,12:30,,AD,1A,
3,11:30,12:30,,PF,1B,
3,11:30,12:30,,JM,1C,
4,11:30,12:30,,MCY,2A,
5,11:30,12:30,,AP,2B,
1,11:30,12:30,,TC,2C,
2,11:30,12:30,,ML,3A,
3,11:30,12:30,,LM,3B,
4,11:30,12:30,,BA,3C,
2,11:30,12:30,,MV,4tA,
3,11:30,12:30,,BR,4tB,
4,11:30,12:30,,IZ,4tC,
5,11:30,12:30,,IM,4tD,
1,12:30,13:30,,AS,1A,
2,12:30,13:30,,RM,1B,
4,12:30,13:30,,JM,1C,
5,12:30,13:30,,MCY,2A,
1,12:30,13:30,,PF,2B,
4,12:30,13:30,,AF,2C,
5,12:30,13:30,,R,3A,
1,12:30,13:30,,LM,3B,
4,12:30,13:30,,LC,3C,
5,12:30,13:30,,RY,4tA,
3,12:30,13:30,,ML,4tB,
3,12:30,13:30,,TM,4tC,
1,12:30,13:30,,AD,4tD,
2,13:30,14:30,,AS,1A,
1,13:30,14:30,,PF,1B,
3,13:30,14:30,,JM,1C,
4,13:30,14:30,,MCY,2A,
5,13:30,14:30,,TC/RM,2B,
2,13:30,14:30,,AF,2C,
3,13:30,14:30,,R,3A,
4,13:30,14:30,,TM,3B,
1,13:30,14:30,,MF,3C,
2,13:30,14:30,,RY,4tA,
1,13:30,14:30,,ML,4tB,
2,13:30,14:30,,IZ,4tC,
3,13:30,14:30,,AD,4tD,
4,8:00,9:00,,LM,4tA,
5,8:00,9:00,,MF,4tB,
1,8:00,9:00,,IM,4tC,
2,8:00,9:00,,MV,4tD,
3,9:00,10:00,,LM,4tA,
4,9:00,10:00,,MF,4tB,
5,9:00,10:00,,IM,4tC,
3,9:00,10:00,,MV,4tD,
3,10:00,11:00,,LM,4tA,
1,10:00,11:00,,MF,4tB,
2,10:00,11:00,,IM,4tC,
3,10:00,11:00,,MV,4tD,
4,11:00,11:30,,TC,1A,
5,11:30,12:30,,LM,4tA,
1,11:30,12:30,,MF,4tB,
2,11:30,12:30,,IM,4tC,
4,11:30,12:30,,MV,4tD,
5,12:30,13:30,,NM,4tA,
1,12:30,13:30,,MÇ,4tC,
3,12:30,13:30,,DP,4tD,
4,13:30,14:30,,NM,4tA,
1,13:30,14:30,,MÇ,4tC,
1,13:30,14:30,,DP,4tD,
3,8:00,9:00,,RM,1A,
4,8:00,9:00,,JC,1B,
1,8:00,9:00,,JC,1C,
2,8:00,9:00,,R,2A,
3,8:00,9:00,,MCY,2B,
1,8:00,9:00,,TC,2C,
2,8:00,9:00,,JM,3A,
3,8:00,9:00,,TM,3B,
3,8:00,9:00,,DP,3C,
3,8:00,9:00,,LM,4tA,
1,8:00,9:00,,MF,4tB,
2,8:00,9:00,,IM,4tC,
3,8:00,9:00,,MV,4tD,
4,9:00,10:00,,R,1A,
5,9:00,10:00,,JC,1B,
1,9:00,10:00,,JC,1C,
4,9:00,10:00,,TM,2A,
5,9:00,10:00,,JT,2B,
3,9:00,10:00,,AS,2C,
4,9:00,10:00,,IZ,3A,
5,9:00,10:00,,JM,3B,
1,9:00,10:00,,BR,3C,
2,9:00,10:00,,LM,4tA,
3,9:00,10:00,,MF,4tB,
4,9:00,10:00,,IM,4tC,
5,9:00,10:00,,MV,4tD,
2,10:00,11:00,,CC,1A,
3,10:00,11:00,,MCr,1B,
5,10:00,11:00,,EP,1C,
2,10:00,11:00,,NM,2A,
3,10:00,11:00,,AP,2B,
3,10:00,11:00,,BA,2C,
3,10:00,11:00,,BR,3A,
Divendres,10:00,11:00,,MJ,3B,
Divendres,10:00,11:00,,ML,3C,
Divendres,10:00,11:00,,LM,4tA,
Divendres,10:00,11:00,,MF,4tB,
Divendres,10:00,11:00,,IM,4tC,
Divendres,10:00,11:00,,MV,4tD,
Divendres,11:00,11:30,,TC,1A,
Divendres,11:30,12:30,,CC,1A,
Divendres,11:30,12:30,,MCr,1B,
Divendres,11:30,12:30,,EP,1C,
Divendres,11:30,12:30,,MJ,2A,
Divendres,11:30,12:30,,TM,2B,
Divendres,11:30,12:30,,ML,2C,
Divendres,11:30,12:30,,NM,3A,
Divendres,11:30,12:30,,AP,3B,
Divendres,11:30,12:30,,BA,3C,
Divendres,11:30,12:30,,LM,4tA,
Divendres,11:30,12:30,,MF,4tB,
Divendres,11:30,12:30,,IM,4tC,
Divendres,11:30,12:30,,MV,4tD,
Divendres,12:30,13:30,,MCY,1A,
Divendres,12:30,13:30,,RM,1B,
Divendres,12:30,13:30,,AS,1C,
Divendres,12:30,13:30,,TC,2A,
Divendres,12:30,13:30,,R,2B,
Divendres,12:30,13:30,,AD,2C,
Divendres,12:30,13:30,,TM,3A,
Divendres,12:30,13:30,,BR,3B,
Divendres,12:30,13:30,,AF,3C,
Divendres,12:30,13:30,,MV,4tA,
Divendres,12:30,13:30,,LM,4tB,
Divendres,12:30,13:30,,DP,4tC,
Divendres,12:30,13:30,,IM,4tD,
Divendres,13:30,14:30,,JC,1A,
Divendres,13:30,14:30,,AS,1B,
Divendres,13:30,14:30,,JM,1C,
Divendres,13:30,14:30,,AD,2A,
Divendres,13:30,14:30,,PF,2B,
Divendres,13:30,14:30,,MCY,2C,
Divendres,13:30,14:30,,R,3A,
Divendres,13:30,14:30,,LM,3B,
Divendres,13:30,14:30,,BA,3C,
Divendres,13:30,14:30,,AF,4tA,
Divendres,13:30,14:30,,ML,4tB,
Divendres,13:30,14:30,,NM,4tC,
Divendres,13:30,14:30,,MJ,4tD,
Divendres,8:00,9:00,,RM,1A,
Divendres,8:00,9:00,,JC,1B,
Divendres,8:00,9:00,,JC,1C,
Divendres,8:00,9:00,,R,2A,
Divendres,8:00,9:00,,MCY,2B,
Divendres,8:00,9:00,,TC,2C,
Divendres,8:00,9:00,,JM,3A,
Divendres,8:00,9:00,,TM,3B,
Divendres,8:00,9:00,,DP,3C,
Divendres,8:00,9:00,,AF/MJ,4tA,
Divendres,8:00,9:00,,ML/NM,4tB,
Divendres,8:00,9:00,,IM/AP,4tC,
Divendres,8:00,9:00,,BA/MÇ,4tD,
Divendres,9:00,10:00,,R,1A,
Divendres,9:00,10:00,,JC,1B,
Divendres,9:00,10:00,,JC,1C,
Divendres,9:00,10:00,,TM,2A,
Divendres,9:00,10:00,,JT,2B,
Divendres,9:00,10:00,,AD,2C,
Divendres,9:00,10:00,,BR,3A,
Divendres,9:00,10:00,,JM,3B,
Divendres,9:00,10:00,,LM,3C,
Divendres,9:00,10:00,,LM,4tA,
Divendres,9:00,10:00,,IM,4tB,
Divendres,9:00,10:00,,IZ,4tC,
Divendres,9:00,10:00,,MV,4tD,
Divendres,10:00,11:00,,EP,1A,
Divendres,10:00,11:00,,MCr,1B,
Divendres,10:00,11:00,,CC,1C,
Divendres,10:00,11:00,,MJ,2A,
Divendres,10:00,11:00,,MF,2B,
Divendres,10:00,11:00,,ML,2C,
Divendres,10:00,11:00,,NM,3A,
Divendres,10:00,11:00,,AP,3B,
Divendres,10:00,11:00,,BA,3C,
Divendres,10:00,11:00,,DP,4tA,
Divendres,10:00,11:00,,MV,4tB,
Divendres,10:00,11:00,,IM,4tC,
Divendres,10:00,11:00,,PF,4tD,
Divendres,11:00,11:30,,TC,1A,
Divendres,11:30,12:30,,EP,1A,
Divendres,11:30,12:30,,MCr,1B,
Divendres,11:30,12:30,,CC,1C,
Divendres,11:30,12:30,,MJ,2A,
Divendres,11:30,12:30,,MF,2B,
Divendres,11:30,12:30,,ML,2C,
Divendres,11:30,12:30,,NM,3A,
Divendres,11:30,12:30,,AP,3B,
Divendres,11:30,12:30,,BA,3C,
Divendres,11:30,12:30,,IM,4tA,
Divendres,11:30,12:30,,AD,4tB,
Divendres,11:30,12:30,,DP,4tC,
Divendres,11:30,12:30,,PF,4tD,
Divendres,12:30,13:30,,MCY,1A,
Divendres,12:30,13:30,,RM,1B,
Divendres,12:30,13:30,,AS,1C,
Divendres,12:30,13:30,,TC,2A,
Divendres,12:30,13:30,,R,2B,
Divendres,12:30,13:30,,AD,2C,
Divendres,12:30,13:30,,TM,3A,
Divendres,12:30,13:30,,BR,3B,
Divendres,12:30,13:30,,AF,3C,
Divendres,12:30,13:30,,MV,4tA,
Divendres,12:30,13:30,,LM,4tB,
Divendres,12:30,13:30,,DP,4tC,
Divendres,12:30,13:30,,IM,4tD,
Divendres,13:30,14:30,,JC,1A,
Divendres,13:30,14:30,,AS,1B,
Divendres,13:30,14:30,,JM,1C,
Divendres,13:30,14:30,,AD,2A,
Divendres,13:30,14:30,,PF,2B,
Divendres,13:30,14:30,,MCY,2C,
Divendres,13:30,14:30,,R,3A,
Divendres,13:30,14:30,,LM,3B,
Divendres,13:30,14:30,,BA,3C,
Divendres,13:30,14:30,,AF,4tA,
Divendres,13:30,14:30,,ML,4tB,
Divendres,13:30,14:30,,NM,4tC,
Divendres,13:30,14:30,,MJ,4tD,
Divendres,8:00,9:00,,RM(2-3) JC(1),1A,
Divendres,8:00,9:00,,PF(1-3)JC(2),1B,
Divendres,8:00,9:00,,JT(1-3)JC(2),1C,
Divendres,8:00,9:00,,R,2A,
Divendres,8:00,9:00,,MCY,2B,
Divendres,8:00,9:00,,TC,2C,
Divendres,8:00,9:00,,JM,3A,
Divendres,8:00,9:00,,TM,3B,
Divendres,8:00,9:00,,DP,3C,
Divendres,8:00,9:00,,AF/MJ,4tA,
Divendres,8:00,9:00,,ML/NM,4tB,
Divendres,8:00,9:00,,IM/AP,4tC,
Divendres,8:00,9:00,,BA/MÇ,4tD,
Divendres,9:00,10:00,,R(2-3)JC(1),1A,
Divendres,9:00,10:00,,RM(1-3)JC(2),1B,
Divendres,9:00,10:00,,PF(1-3)JC(2),1C,
Divendres,9:00,10:00,,TM,2A,
Divendres,9:00,10:00,,JT,2B,
Divendres,9:00,10:00,,AD,2C,
Divendres,9:00,10:00,,BR,3A,
Divendres,9:00,10:00,,JM,3B,
Divendres,9:00,10:00,,LM,3C,
Divendres,9:00,10:00,,LM,4tA,
Divendres,9:00,10:00,,IM,4tB,
Divendres,9:00,10:00,,IZ,4tC,
Divendres,9:00,10:00,,MV,4tD,
Divendres,10:00,11:00,,EP,1A,
Divendres,10:00,11:00,,MCr,1B,
Divendres,10:00,11:00,,CC,1C,
Divendres,10:00,11:00,,NM,2A,
Divendres,10:00,11:00,,AP,2B,
Divendres,10:00,11:00,,ML,2C,
Divendres,10:00,11:00,,MJ,3A,
Divendres,10:00,11:00,,MF,3B,
Divendres,10:00,11:00,,BA,3C,
Divendres,10:00,11:00,,DP,4tA,
Divendres,10:00,11:00,,MV,4tB,
Divendres,10:00,11:00,,IM,4tC,
Divendres,10:00,11:00,,PF,4tD,
Divendres,11:00,11:30,,TC,1A,
Divendres,11:30,12:30,,EP,1A,
Divendres,11:30,12:30,,MCr,1B,
Divendres,11:30,12:30,,CC,1C,
Divendres,11:30,12:30,,NM,2A,
Divendres,11:30,12:30,,AP,2B,
Divendres,11:30,12:30,,ML,2C,
Divendres,11:30,12:30,,MJ,3A,
Divendres,11:30,12:30,,MF,3B,
Divendres,11:30,12:30,,BA,3C,
Divendres,11:30,12:30,,IM,4tA,
Divendres,11:30,12:30,,AD,4tB,
Divendres,11:30,12:30,,DP,4tC,
Divendres,11:30,12:30,,PF,4tD,
Divendres,12:30,13:30,,MCY,1A,
Divendres,12:30,13:30,,RM,1B,
Divendres,12:30,13:30,,AS,1C,
Divendres,12:30,13:30,,TC,2A,
Divendres,12:30,13:30,,R,2B,
Divendres,12:30,13:30,,AD,2C,
Divendres,12:30,13:30,,TM,3A,
Divendres,12:30,13:30,,BR,3B,
Divendres,12:30,13:30,,AF,3C,
Divendres,12:30,13:30,,MV,4tA,
Divendres,12:30,13:30,,LM,4tB,
Divendres,12:30,13:30,,MV,4tC,
Divendres,12:30,13:30,,IM,4tD,
Divendres,13:30,14:30,,JC(2-3) RM(1),1A,
Divendres,13:30,14:30,,AS,1B,
Divendres,13:30,14:30,,JM,1C,
Divendres,13:30,14:30,,AD,2A,
Divendres,13:30,14:30,,PF,2B,
Divendres,13:30,14:30,,MCY,2C,
Divendres,13:30,14:30,,R,3A,
Divendres,13:30,14:30,,LM,3B,
Divendres,13:30,14:30,,BA,3C,
Divendres,13:30,14:30,,AF,4tA,
Divendres,13:30,14:30,,ML,4tB,
Divendres,13:30,14:30,,NM,4tC,
Divendres,13:30,14:30,,MJ,4tD,
Divendres,8:00,9:00,,RM(2-3) JC(1),1A,
Divendres,8:00,9:00,,PF(1-3)JC(2),1B,
Divendres,8:00,9:00,,JT(1-3)JC(2),1C,
Divendres,8:00,9:00,,R,2A,
Divendres,8:00,9:00,,MCY,2B,
Divendres,8:00,9:00,,TC,2C,
Divendres,8:00,9:00,,JM,3A,
Divendres,8:00,9:00,,TM,3B,
Divendres,8:00,9:00,,DP,3C,
Divendres,8:00,9:00,,AF/MJ,4tA,
Divendres,8:00,9:00,,ML/NM,4tB,
Divendres,8:00,9:00,,IM/AP,4tC,
Divendres,8:00,9:00,,BA/MÇ,4tD,
Divendres,9:00,10:00,,R(2-3)JC(1),1A,
Divendres,9:00,10:00,,RM(1-3)JC(2),1B,
Divendres,9:00,10:00,,PF(1-3)JC(2),1C,
Divendres,9:00,10:00,,TM,2A,
Divendres,9:00,10:00,,JT,2B,
Divendres,9:00,10:00,,AS,2C,
Divendres,9:00,10:00,,IZ,3A,
Divendres,9:00,10:00,,JM,3B,
Divendres,9:00,10:00,,LM,3C,
Divendres,9:00,10:00,,BR,4tA,
Divendres,9:00,10:00,,IM,4tB,
Divendres,9:00,10:00,,MF,4tC,
Divendres,9:00,10:00,,MV,4tD,
Divendres,10:00,11:00,,CC,1A,
Divendres,10:00,11:00,,MCr,1B,
Divendres,10:00,11:00,,EP,1C,
Divendres,10:00,11:00,,NM,2A,
Divendres,10:00,11:00,,AP,2B,
Divendres,10:00,11:00,,BA,2C,
Divendres,10:00,11:00,,MF,3A,
Divendres,10:00,11:00,,MJ,3B,
Divendres,10:00,11:00,,ML,3C,
Divendres,10:00,11:00,,DP,4tA,
Divendres,10:00,11:00,,MV,4tB,
Divendres,10:00,11:00,,IM,4tC,
Divendres,10:00,11:00,,BR,4tD,
Divendres,11:00,11:30,,TC,1A,
Divendres,11:30,12:30,,CC,1A,
Divendres,11:30,12:30,,MCr,1B,
Divendres,11:30,12:30,,EP,1C,
Divendres,11:30,12:30,,NM,2A,
Divendres,11:30,12:30,,AP,2B,
Divendres,11:30,12:30,,BA,2C,
Divendres,11:30,12:30,,MF,3A,
Divendres,11:30,12:30,,MJ,3B,
Divendres,11:30,12:30,,ML,3C,
Divendres,11:30,12:30,,IM,4tA,
Divendres,11:30,12:30,,AD,4tB,
Divendres,11:30,12:30,,MV,4tC,
Divendres,11:30,12:30,,BR,4tD,
Divendres,12:30,13:30,,MCY,1A,
Divendres,12:30,13:30,,RM,1B,
Divendres,12:30,13:30,,AD,1C,
Divendres,12:30,13:30,,TC,2A,
Divendres,12:30,13:30,,R,2B,
Divendres,12:30,13:30,,AS,2C,
Divendres,12:30,13:30,,TM,3A,
Divendres,12:30,13:30,,LM,3B,
Divendres,12:30,13:30,,AF,3C,
Divendres,12:30,13:30,,MV,4tA,
Divendres,12:30,13:30,,BR,4tB,
Divendres,12:30,13:30,,DP,4tC,
Divendres,12:30,13:30,,IM,4tD,
Divendres,13:30,14:30,,JC(2-3) RM(1),1A,
Divendres,13:30,14:30,,PF,1B,
Divendres,13:30,14:30,,JM,1C,
Divendres,13:30,14:30,,AD,2A,
Divendres,13:30,14:30,,AS,2B,
Divendres,13:30,14:30,,MCY,2C,
Divendres,13:30,14:30,,R,3A,
Divendres,13:30,14:30,,LM,3B,
Divendres,13:30,14:30,,BA,3C,
Divendres,13:30,14:30,,AF,4tA,
Divendres,13:30,14:30,,ML,4tB,
Divendres,13:30,14:30,,NM,4tC,
Divendres,13:30,14:30,,MJ,4tD,
Dilluns,8:00,9:00,,1C,1A,
Dilluns,9:00,10:00,,2A,1A,
Dilluns,10:00,11:00,,2B,1A,
Dilluns,11:00,11:30,,2C,1A,
Dilluns,11:30,12:30,,3A,1A,
Dilluns,12:30,13:30,,3B,1A,
Dilluns,13:30,14:30,,3C,1A,
Dimarts,8:00,9:00,,MC,1A,
Dimarts,8:00,9:00,,A,1B,
Dimarts,8:00,9:00,,MA,1C,
Dimarts,8:00,9:00,,LC,2A,
Dimarts,8:00,9:00,,MCY,2B,
Dimarts,8:00,9:00,,MS,2C,
Dimarts,8:00,9:00,,PF,3A,
Dimarts,8:00,9:00,,IM,3B,
Dimarts,8:00,9:00,,MV,3C,
Dimarts,8:00,9:00,,CM,3rD,
Dimarts,8:00,9:00,,AF,4tA,
Dimarts,8:00,9:00,,AN,4tB,
Dimarts,8:00,9:00,,NM,4tC,
Dimarts,9:00,10:00,,MC,1A,
Dimarts,9:00,10:00,,A,1B,
Dimarts,9:00,10:00,,MA,1C,
Dimarts,9:00,10:00,,PF,2A,
Dimarts,9:00,10:00,,LC,2B,
Dimarts,9:00,10:00,,MS,2C,
Dimarts,9:00,10:00,,IM,3A,
Dimarts,9:00,10:00,,AP ONLINE,3B,
Dimarts,9:00,10:00,,CM,3C,
Dimarts,9:00,10:00,,LA,3rD,
Dimarts,9:00,10:00,,AF,4tA,
Dimarts,9:00,10:00,,AN,4tB,
Dimarts,9:00,10:00,,NM,4tC,
Dimarts,10:00,11:00,,IZ,1A,
Dimarts,10:00,11:00,,MCY,1B,
Dimarts,10:00,11:00,,MC,1C,
Dimarts,10:00,11:00,,AN,2A,
Dimarts,10:00,11:00,,JM,2B,
Dimarts,10:00,11:00,,NM,2C,
Dimarts,10:00,11:00,,L,3A,
Dimarts,10:00,11:00,,MA,3B,
Dimarts,10:00,11:00,,A,3C,
Dimarts,10:00,11:00,,AP,3rD,
Dimarts,10:00,11:00,,LM,4tA,
Dimarts,10:00,11:00,,JC,4tB,
Dimarts,10:00,11:00,,MV,4tC,
Dimarts,11:30,12:30,,MC,1A,
Dimarts,11:30,12:30,,JT,1B,
Dimarts,11:30,12:30,,R,1C,
Dimarts,11:30,12:30,,AN,2A,
Dimarts,11:30,12:30,,JM,2B,
Dimarts,11:30,12:30,,NM,2C,
Dimarts,11:30,12:30,,L,3A,
Dimarts,11:30,12:30,,MA,3B,
Dimarts,11:30,12:30,,A,3C,
Dimarts,11:30,12:30,,AP,3rD,
Dimarts,11:30,12:30,,MÇ,4tA,
Dimarts,11:30,12:30,,IM,4tB,
Dimarts,11:30,12:30,,LM,4tC,
Dimarts,12:30,13:30,,MCY,1A,
Dimarts,12:30,13:30,,LC(1ri3r) CM(2n),1B,
Dimarts,12:30,13:30,,LA,1C,
Dimarts,12:30,13:30,,MS,2A,
Dimarts,12:30,13:30,,AF,2B,
Dimarts,12:30,13:30,,PF,2C,
Dimarts,12:30,13:30,,F,3A,
Dimarts,12:30,13:30,,MV,3B,
Dimarts,12:30,13:30,,IZ,3C,
Dimarts,12:30,13:30,,JC,3rD,
Dimarts,12:30,13:30,,DP,4tA,
Dimarts,12:30,13:30,,LM,4tB,
Dimarts,12:30,13:30,,IM,4tC,
Dimarts,13:30,14:30,,LC(1ri3r) R(2n),1A,
Dimarts,13:30,14:30,,LA,1B,
Dimarts,13:30,14:30,,MCY,1C,
Dimarts,13:30,14:30,,AF,2A,
Dimarts,13:30,14:30,,CM,2B,
Dimarts,13:30,14:30,,PF,2C,
Dimarts,13:30,14:30,,IZ,3A,
Dimarts,13:30,14:30,,BR,3B,
Dimarts,13:30,14:30,,JC,3C,
Dimarts,13:30,14:30,,MV,3rD,
Dimarts,13:30,14:30,,LM,4tA,
Dimarts,13:30,14:30,,DP,4tB,
Dimarts,13:30,14:30,,F,4tC,
Dimecres,8:00,9:00,,CM,1A,
Dimecres,8:00,9:00,,MCY,1B,
Dimecres,8:00,9:00,,LA,1C,
Dimecres,8:00,9:00,,F,2A,
Dimecres,8:00,9:00,,AF,2B,
Dimecres,8:00,9:00,,PF,2C,
Dimecres,8:00,9:00,,IZ,3A,
Dimecres,8:00,9:00,,IM,3B,
Dimecres,8:00,9:00,,MV,3C,
Dimecres,8:00,9:00,,MS,3rD,
Dimecres,8:00,9:00,,LM,4tA,
Dimecres,8:00,9:00,,MÇ,4tB,
Dimecres,8:00,9:00,,JC,4tC,
Dimecres,9:00,10:00,,S,1A,
Dimecres,9:00,10:00,,LA,1B,
Dimecres,9:00,10:00,,MCY,1C,
Dimecres,9:00,10:00,,MS,2A,
Dimecres,9:00,10:00,,CM,2B,
Dimecres,9:00,10:00,,LC,2C,
Dimecres,9:00,10:00,,IM,3A,
Dimecres,9:00,10:00,,AP ONLINE,3B,
Dimecres,9:00,10:00,,IZ,3C,
Dimecres,9:00,10:00,,AF,3rD,
Dimecres,9:00,10:00,,DP,4tA,
Dimecres,9:00,10:00,,LM,4tB,
Dimecres,9:00,10:00,,F,4tC,
Dimecres,10:00,11:00,,S,1A,
Dimecres,10:00,11:00,,A,1B,
Dimecres,10:00,11:00,,MA,1C,
Dimecres,10:00,11:00,,PF,2A,
Dimecres,10:00,11:00,,CM,2B,
Dimecres,10:00,11:00,,MS,2C,
Dimecres,10:00,11:00,,F,3A,
Dimecres,10:00,11:00,,JC,3B,
Dimecres,10:00,11:00,,R,3C,
Dimecres,10:00,11:00,,MV,3rD,
Dimecres,10:00,11:00,,L,4tA,
Dimecres,10:00,11:00,,MÇ,4tB,
Dimecres,10:00,11:00,,AP,4tC,
Dimecres,11:30,12:30,,S,1A,
Dimecres,11:30,12:30,,A,1B,
Dimecres,11:30,12:30,,MA,1C,
Dimecres,11:30,12:30,,PF,2A,
Dimecres,11:30,12:30,,MCY,2B,
Dimecres,11:30,12:30,,F,2C,
Dimecres,11:30,12:30,,JC,3A,
Dimecres,11:30,12:30,,R,3B,
Dimecres,11:30,12:30,,MS,3C,
Dimecres,11:30,12:30,,LA,3rD,
Dimecres,11:30,12:30,,AF,4tA,
Dimecres,11:30,12:30,,AN,4tB,
Dimecres,11:30,12:30,,NM,4tC,
Dimecres,12:30,13:30,,MCY,1A,
Dimecres,12:30,13:30,,JT,1B,
Dimecres,12:30,13:30,,S,1C,
Dimecres,12:30,13:30,,AN,2A,
Dimecres,12:30,13:30,,JM,2B,
Dimecres,12:30,13:30,,NM,2C,
Dimecres,12:30,13:30,,L,3A,
Dimecres,12:30,13:30,,A,3B,
Dimecres,12:30,13:30,,MA,3C,
Dimecres,12:30,13:30,,AP,3rD,
Dimecres,12:30,13:30,,IM,4tA,
Dimecres,12:30,13:30,,DP,4tB,
Dimecres,12:30,13:30,,MV,4tC,
Dimecres,13:30,14:30,,a>,1A,
Dimecres,13:30,14:30,,R,1B,
Dimecres,13:30,14:30,,JC(1ri3r) PF(2n),1C,
Dimecres,13:30,14:30,,AN,2A,
Dimecres,13:30,14:30,,JM,2B,
Dimecres,13:30,14:30,,NM,2C,
Dimecres,13:30,14:30,,L,3A,
Dimecres,13:30,14:30,,A,3B,
Dimecres,13:30,14:30,,MA,3C,
Dimecres,13:30,14:30,,AP,3rD,
Dimecres,13:30,14:30,,IM,4tA,
Dimecres,13:30,14:30,,LM,4tB,
Dimecres,13:30,14:30,,MV,4tC,
Dijous,8:00,9:00,,MCY,1A,
Dijous,8:00,9:00,,JT,1B,
Dijous,8:00,9:00,,LA,1C,
Dijous,8:00,9:00,,LC,2A,
Dijous,8:00,9:00,,JM,2B,
Dijous,8:00,9:00,,PF,2C,
Dijous,8:00,9:00,,F,3A,
Dijous,8:00,9:00,,MV,3B,
Dijous,8:00,9:00,,CM,3C,
Dijous,8:00,9:00,,AF,3rD,
Dijous,8:00,9:00,,L,4tA,
Dijous,8:00,9:00,,MÇ,4tB,
Dijous,8:00,9:00,,AP,4tC,
Dijous,9:00,10:00,,MA,1A,
Dijous,9:00,10:00,,A,1B,
Dijous,9:00,10:00,,S,1C,
Dijous,9:00,10:00,,MS,2A,
Dijous,9:00,10:00,,MCY,2B,
Dijous,9:00,10:00,,PF,2C,
Dijous,9:00,10:00,,IZ,3A,
Dijous,9:00,10:00,,BR,3B,
Dijous,9:00,10:00,,MV+JC,3C,
Dijous,9:00,10:00,,AP ONLINE,3rD,
Dijous,9:00,10:00,,LM,4tA,
Dijous,9:00,10:00,,IM,4tB,
Dijous,9:00,10:00,,F,4tC,
Dijous,10:00,11:00,,MA,1A,
Dijous,10:00,11:00,,A,1B,
Dijous,10:00,11:00,,S,1C,
Dijous,10:00,11:00,,PF,2A,
Dijous,10:00,11:00,,LC,2B,
Dijous,10:00,11:00,,F,2C,
Dijous,10:00,11:00,,R,3A,
Dijous,10:00,11:00,,LM,3B,
Dijous,10:00,11:00,,MS,3C,
Dijous,10:00,11:00,,LA,3rD,
Dijous,10:00,11:00,,AF,4tA,
Dijous,10:00,11:00,,AN,4tB,
Dijous,10:00,11:00,,NM,4tC,
Dijous,11:30,12:30,,IZ,1A,
Dijous,11:30,12:30,,MCY,1B,
